OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	High_level_taxonomy	HL_hit_percent_id	HL_hit_query_cover
FOTU_163	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1	Mortierella_1		Fungi-OEO_O115,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__Mortierella_calciphila	100.000	99
FOTU_164	Fungi_1	Ascomycota_1							0	0
FOTU_165	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1	Setophoma_1	Setophoma terrestris 	Fungi-ZANF81,p__Ascomycota,c__Dothideomycetes,o__Pleosporales	86.628	83
FOTU_166	Fungi_1							Fungi-CCHF66,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Humicola,s__Humicola_sardiniae	79.327	100
FOTU_167	Fungi_1	Basidiomycota_1	Atractiellomycetes_1	Atractiellales_1	Hoehnelomycetaceae_1	Atractiella_1	Atractiella rhizophila 		0	0
FOTU_168	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1				Fungi-ZANF68,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Pseudothielavia,s__Pseudothielavia_arxii	83.902	100
FOTU_169	Fungi_1								0	0
FOTU_170	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Bionectriaceae_1	Stephanonectria_1	Stephanonectria chromolaenae 	Fungi-CCHF65,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__,g__Sesquicillium	86.022	93
FOTU_171	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Chaetothyriales_1	Herpotrichiellaceae_1	Exophiala_1		Fungi-ZANF58,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Exophiala	100.000	100
FOTU_172	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Tetraplosphaeriaceae_1	Tetraploa_1			0	0
FOTU_173	Fungi_1								0	0
FOTU_174	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1					0	0
FOTU_175	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1	Neosetophoma_1			0	0
FOTU_176	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1					0	0
FOTU_177	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Bionectriaceae_1			Fungi-CCHF67,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium	76.961	100
FOTU_178	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Bambusicolaceae_1	Leucaenicola_1			0	0
FOTU_179	Fungi_1	Ascomycota_1	Sordariomycetes_1	Myrmecridiales_1	Myrmecridiaceae_1	Myrmecridium_1	Myrmecridium schulzeri 		0	0
FOTU_180	Fungi_1	Chytridiomycota_1	Rhizophlyctidomycetes_1	Rhizophlyctidales_1	Rhizophlyctidaceae_1	Rhizophlyctis_1			0	0
FOTU_181	Fungi_1								0	0
FOTU_182	Fungi_1	Ascomycota_1	Sordariomycetes_1	Papulosaceae_1	Wongia_1				0	0
FOTU_183	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Chaetomiaceae_1	Parachaetomium_1		Fungi-CCHF66,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Humicola,s__Humicola_sardiniae	90.000	100
FOTU_184	Fungi_1	Chytridiomycota_1	Rhizophydiomycetes_1	Rhizophydiales_1	Operculomycetaceae_1	Operculomyces_1			0	0
FOTU_185	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Neoschizotheciaceae_1	Cercophora_1		Fungi-ZANF68,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Pseudothielavia,s__Pseudothielavia_arxii	83.010	100
FOTU_186	Fungi_1	Ascomycota_1	Dothideomycetes_1	Mycosphaerellales_1	Mycosphaerellaceae_1			Fungi-ZANF21,p__Ascomycota,c__Dothideomycetes,o__Mycosphaerellales,f__Mycosphaerellaceae,g__Zymoseptoria	86.341	100
FOTU_187	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1	Leptospora_1	Leptospora phraeana 		0	0
FOTU_188	Fungi_1	Ascomycota_1	Pezizomycetes_1	Pezizales_1	Pezizaceae_1	Peziza_1			0	0
FOTU_189	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Agaricaceae_1				0	0
FOTU_190	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Nectriaceae_1	Fusarium_1		Fungi-ZANF62,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium	94.000	100
FOTU_191									0	0
FOTU_192	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Lasiosphaeriaceae_1	Schizothecium_1		Fungi-CCHF66,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Humicola,s__Humicola_sardiniae	79.147	100
FOTU_193	Fungi_1	Ascomycota_1	Laboulbeniomycetes_1						0	0
FOTU_194	Fungi_1								0	0
FOTU_195	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Didymosphaeriaceae_1	Paraphaeosphaeria_1			0	0
FOTU_196	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1			Fungi-OEO_O278,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Linnemannia,s__Linnemannia_gamsii	91.584	98
FOTU_197	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1					0	0
FOTU_198	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Cantharellales_1	Ceratobasidiaceae_1	Rhizoctonia_1	Rhizoctonia solani 	Fungi-ZANF60,p__Basidiomycota,c__Agaricomycetes,o__Cantharellales,f__Ceratobasidiaceae,g__Rhizoctonia,s__Rhizoctonia_solani	97.525	100
FOTU_199	Fungi_1	Chytridiomycota_1	Lobulomycetes_1	Lobulomycetales_1					0	0
FOTU_200	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Filobasidiales_1	Piskurozymaceae_1	Solicoccozyma_1			0	0
FOTU_201	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Bionectriaceae_1	Clonostachys_1		Fungi-CCHF44,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Bionectriaceae,g__Clonostachys,s__Clonostachys_rosea	90.148	100
FOTU_202	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1					0	0
FOTU_203									0	0
FOTU_204	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Periconiaceae_1	Periconia_1	Periconia epilithographicola 		0	0
FOTU_205	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Dictyosporiaceae_1				0	0
FOTU_206	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Chaetomiaceae_1			Fungi-ZANF68,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Pseudothielavia,s__Pseudothielavia_arxii	100.000	100
FOTU_207	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Hypocreaceae_1	Trichoderma_1	Trichoderma lixii 	Fungi-ZANF64,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreaceae,g__Trichoderma	99.500	100
FOTU_208	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1					0	0
FOTU_209	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Stachybotryaceae_1			Fungi-CCHF44,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Bionectriaceae,g__Clonostachys,s__Clonostachys_rosea	79.126	100
FOTU_210	Fungi_1	Mucoromycota_1	Mucoromycetes_1	Mucorales_1	Rhizopodaceae_1	Rhizopus_1	Rhizopus arrhizus 		0	0
FOTU_211	Fungi_1	Chytridiomycota_1							0	0
FOTU_212	Fungi_1	Ascomycota_1						Fungi-CCHF66,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Humicola,s__Humicola_sardiniae	87.440	100
FOTU_213	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Cantharellales_1	Ceratobasidiaceae_1			Fungi-ZANF45,p__Basidiomycota,c__Agaricomycetes,o__Cantharellales,f__Ceratobasidiaceae,g__Ceratobasidium	94.059	100
FOTU_214	Fungi_1	Ascomycota_1	Sordariomycetes_1	Microascales_1	Microascaceae_1	Gamsia_1			0	0
FOTU_215	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Bionectriaceae_1				0	0
FOTU_216	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Nectriaceae_1	Fusarium_1		Fungi-ZANF69,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium,s__Fusarium_neocosmosporiellum	94.030	100
FOTU_217	Fungi_1	Rozellomycota_1	Gs08_1						0	0
FOTU_218	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Eurotiales_1	Aspergillaceae_1	Penicillium_1		Fungi-OEO_O50,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium	89.706	100
FOTU_219	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Clavicipitaceae_1	Marquandomyces_1	Marquandomyces marquandii 		0	0
FOTU_220	Fungi_1							Fungi-CHH3_A,p__Ascomycota,c__Sordariomycetes,o__Glomerellales,f__Plectosphaerellaceae,g__Gibellulopsis,s__Gibellulopsis_piscis	98.985	99
FOTU_221	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Dacampiaceae_1	Aaosphaeria_1	Aaosphaeria arxii 		0	0
FOTU_222	Fungi_1								0	0
FOTU_223	Fungi_1	Basidiomycota_1	Microbotryomycetes_1	Sporidiobolales_1	Sporidiobolaceae_1	Sporobolomyces_1		Fungi-ZANF11,p__Basidiomycota,c__Microbotryomycetes,o__Sporidiobolales,f__Sporidiobolaceae,g__Sporobolomyces	100.000	99
FOTU_224	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Cantharellales_1	Hydnaceae_1	Sistotrema_1			0	0
FOTU_225	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Geastrales_1	Geastraceae_1	Sphaerobolus_1			0	0
FOTU_226	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Helotiaceae_1	Scytalidium_1			0	0
FOTU_227	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Nectriaceae_1	Paracremonium_1	Paracremonium binnewijzendii 	Fungi-ZANF62,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium	83.085	100
FOTU_228	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Pleosporaceae_1	Curvularia_1		Fungi-CHH16,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Pleosporaceae,g__Curvularia,s__Curvularia_xishuangbannaensis	100.000	100
FOTU_229	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1				Fungi-CCHF44,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Bionectriaceae,g__Clonostachys,s__Clonostachys_rosea	78.325	100
FOTU_230	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Corticiales_1	Corticiaceae_1				0	0
FOTU_231	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Hypocreaceae_1	Trichoderma_1		Fungi-ZANF80,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreaceae,g__Trichoderma	88.235	93
FOTU_232	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Clavicipitaceae_1	Metacordyceps_1	Metacordyceps chlamydosporia 	Fungi-CCHF65,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__,g__Sesquicillium	78.818	100
FOTU_233	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1					0	0
FOTU_234	Fungi_1							Fungi-CCHF45,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Cucurbitariaceae,g__Pyrenochaetopsis,s__Pyrenochaetopsis_tabarestanensis	87.195	81
FOTU_235	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1				Fungi-CCHF65,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__,g__Sesquicillium	80.905	98
FOTU_236	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Tetracladium_1				0	0
FOTU_237	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Bionectriaceae_1	Clonostachys_1		Fungi-CCHF44,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Bionectriaceae,g__Clonostachys,s__Clonostachys_rosea	86.700	100
FOTU_238	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Bionectriaceae_1	Gliomastix_1	Gliomastix roseogrisea 		0	0
FOTU_239	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1					0	0
FOTU_240	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1	Neosetophoma_1			0	0
FOTU_241	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1	Spizellomycetaceae_1	Spizellomyces_1			0	0
FOTU_242	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Eurotiales_1	Trichocomaceae_1	Talaromyces_1	Talaromyces ucrainicus 		0	0
FOTU_243	Fungi_1							Fungi-CCHF65,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__,g__Sesquicillium	99.000	100
FOTU_244	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Cantharellales_1	Ceratobasidiaceae_1	Ceratobasidium_1			0	0
FOTU_245	Fungi_1	Ascomycota_1	Dothideomycetes_1	Tubeufiales_1	Tubeufiaceae_1				0	0
FOTU_246	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1				Fungi-CCHF45,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Cucurbitariaceae,g__Pyrenochaetopsis,s__Pyrenochaetopsis_tabarestanensis	88.690	83
FOTU_247	Fungi_1	Chytridiomycota_1	Rhizophlyctidomycetes_1	Rhizophlyctidales_1	Rhizophlyctidaceae_1	Rhizophlyctis_1			0	0
FOTU_248	Fungi_1	Ascomycota_1	Leotiomycetes_1	Thelebolales_1	Thelebolaceae_1	Thelebolus_1	Thelebolus globosus 		0	0
FOTU_249	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Entolomataceae_1	Entoloma_1			0	0
FOTU_250	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1			Fungi-OEO_O203,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Linnemannia,s__Linnemannia_elongata	96.000	99
FOTU_251	Fungi_1								0	0
FOTU_252	Fungi_1	Ascomycota_1	Pezizomycetes_1	Pezizales_1	Pezizaceae_1	Peziza_1			0	0
FOTU_253	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Chaetomiaceae_1			Fungi-CCHF66,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Humicola,s__Humicola_sardiniae	87.981	100
FOTU_254	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1				Fungi-CCHF66,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Humicola,s__Humicola_sardiniae	81.690	100
FOTU_255	Fungi_1	Ascomycota_1	Laboulbeniomycetes_1	Pyxidiophorales_1					0	0
FOTU_256	Rhizaria_1	Cercozoa_1							0	0
FOTU_257	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Helotiaceae_1	Scytalidium_1			0	0
FOTU_258	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Eurotiales_1	Aspergillaceae_1	Aspergillus_1	Aspergillus tamarii 		0	0
FOTU_259	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1					0	0
FOTU_260	Fungi_1								0	0
FOTU_261	Fungi_1	Rozellomycota_1							0	0
FOTU_262	Fungi_1	Chytridiomycota_1							0	0
FOTU_263	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1					0	0
FOTU_264	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1	Powellomycetaceae_1	Fimicolochytrium_1			0	0
FOTU_265	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Helotiaceae_1	Hymenoscyphus_1	Hymenoscyphus menthae 		0	0
FOTU_266	Fungi_1	Ascomycota_1	Sordariomycetes_1	Coniochaetales_1	Coniochaetaceae_1	Lecythophora_1			0	0
FOTU_267	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Neoschizotheciaceae_1	Apodus_1		Fungi-ZANF68,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Pseudothielavia,s__Pseudothielavia_arxii	78.302	100
FOTU_268	Fungi_1	Chytridiomycota_1							0	0
FOTU_269	Fungi_1	Ascomycota_1	Dothideomycetes_1						0	0
FOTU_270	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Hypocreaceae_1	Trichoderma_1	Trichoderma polysporum 	Fungi-CHH1,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreaceae,g__Trichoderma,s__Trichoderma_turrialbense	90.196	100
FOTU_271	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Podosporaceae_1	Podospora_1	Podospora bulbillosa 	Fungi-CCHF66,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Humicola,s__Humicola_sardiniae	78.641	100
FOTU_272	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Nectriaceae_1	Pseudocosmospora_1	Pseudocosmospora vilior 	Fungi-CCHF65,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__,g__Sesquicillium	86.829	100
FOTU_273	Rhizaria_1	Cercozoa_1							0	0
FOTU_274	Fungi_1								0	0
FOTU_275	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Chaetomiaceae_1			Fungi-CCHF66,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Humicola,s__Humicola_sardiniae	89.706	100
FOTU_276	Fungi_1	Ascomycota_1	Sordariomycetes_1	Xylariales_1					0	0
FOTU_277	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Dictyosporiaceae_1	Pseudocoleophoma_1	Pseudocoleophoma yunnanensis 		0	0
FOTU_278	Fungi_1	Rozellomycota_1							0	0
FOTU_279	Fungi_1								0	0
FOTU_280	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1	Mortierella_1			0	0
FOTU_281	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Niessliaceae_1	Eucasphaeria_1		Fungi-ZANF62,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium	81.683	100
FOTU_282	Fungi_1	Rozellomycota_1							0	0
FOTU_283	Fungi_1	Ascomycota_1	Pezizomycetes_1	Pezizales_1	Pyronemataceae_1				0	0
FOTU_284	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Strophariaceae_1	Agrocybe_1			0	0
FOTU_285	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1					0	0
FOTU_286	Fungi_1	Rozellomycota_1							0	0
FOTU_287	Fungi_1	Ascomycota_1	Pezizomycetes_1	Pezizales_1	Pezizaceae_1	Peziza_1			0	0
FOTU_288	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Clavicipitaceae_1	Keithomyces_1	Keithomyces indicus 		0	0
FOTU_289									0	0
FOTU_290									0	0
FOTU_291	Rhizaria_1	Cercozoa_1							0	0
FOTU_292	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1	Linnemannia_1	Linnemannia hyalina 	Fungi-OEO_O169,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella	91.000	100
FOTU_293	Fungi_1	Ascomycota_1							0	0
FOTU_294	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Hypocreaceae_1	Trichoderma_1		Fungi-CHH1,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreaceae,g__Trichoderma,s__Trichoderma_turrialbense	99.500	100
FOTU_295	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1	Mortierella_1			0	0
FOTU_296	Rhizaria_1	Cercozoa_1							0	0
FOTU_297									0	0
FOTU_298	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Bolbitiaceae_1	Conocybe_1	Conocybe velutipes 		0	0
FOTU_299	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Onygenales_1					0	0
FOTU_300	Fungi_1	Chytridiomycota_1	Chytridiomycetes_1	Chytridiales_1	Phlyctochytriaceae_1				0	0
FOTU_301	Fungi_1	Chytridiomycota_1	Rhizophydiomycetes_1	Rhizophydiales_1					0	0
FOTU_302	Rhizaria_1	Cercozoa_1							0	0
FOTU_303	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Chaetothyriales_1	Herpotrichiellaceae_1	Cladophialophora_1			0	0
FOTU_304	Fungi_1	Chytridiomycota_1	Rhizophlyctidomycetes_1	Rhizophlyctidales_1					0	0
FOTU_305	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Chaetothyriales_1	Herpotrichiellaceae_1	Exophiala_1		Fungi-ZANF58,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Exophiala	96.000	100
FOTU_306	Fungi_1								0	0
FOTU_307	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Sporormiaceae_1	Westerdykella_1		Fungi-ZANF74,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Sporormiaceae,g__Westerdykella	86.000	100
FOTU_308	Fungi_1	Ascomycota_1	Sordariomycetes_1	Coniochaetales_1	Coniochaetaceae_1	Coniochaeta_1	Coniochaeta fasciculata 		0	0
FOTU_309	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Auriculariales_1	Oliveoniaceae_1	Oliveonia_1			0	0
FOTU_310	Fungi_1	Ascomycota_1	Dothideomycetes_1	Dothideales_1	Saccotheciaceae_1	Aureobasidium_1		Fungi-ZANF23,p__Ascomycota,c__Dothideomycetes,o__Dothideales,f__Saccotheciaceae,g__Aureobasidium,s__Aureobasidium_pullulans	98.000	100
FOTU_311	Rhizaria_1	Cercozoa_1							0	0
FOTU_312	Fungi_1								0	0
FOTU_313	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Bionectriaceae_1	Fusariella_1			0	0
FOTU_314	Fungi_1	Chytridiomycota_1	Rhizophlyctidomycetes_1	Rhizophlyctidales_1	Rhizophlyctidaceae_1	Rhizophlyctis_1			0	0
FOTU_315	Fungi_1	Ascomycota_1	Pezizomycetes_1	Pezizales_1	Pezizaceae_1	Oedocephalum_1	Oedocephalum nayoroense 		0	0
FOTU_316									0	0
FOTU_317	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1					0	0
FOTU_318	Fungi_1	Rozellomycota_1							0	0
FOTU_319	Fungi_1	Ascomycota_1	Sordariomycetes_1	Microascales_1	Microascaceae_1	Cephalotrichum_1	Cephalotrichum stemonitis 		0	0
FOTU_320	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Nectriaceae_1			Fungi-ZANF62,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium	85.075	100
FOTU_321	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Chaetomiaceae_1			Fungi-ZANF68,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Pseudothielavia,s__Pseudothielavia_arxii	91.542	100
FOTU_322	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Stachybotryaceae_1	Myrothecium_1		Fungi-CCHF65,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__,g__Sesquicillium	80.597	100
FOTU_323	Fungi_1							Fungi-ZANF68,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Pseudothielavia,s__Pseudothielavia_arxii	78.365	100
FOTU_324	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Polyporales_1	Ganodermataceae_1	Ganoderma_1	Ganoderma applanatum 		0	0
FOTU_325	Fungi_1	Ascomycota_1	Sordariomycetes_1	Glomerellales_1	Glomerellaceae_1	Colletotrichum_1	Colletotrichum truncatum 		0	0
FOTU_326	Fungi_1							Fungi-CCHF66,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Humicola,s__Humicola_sardiniae	88.614	100
FOTU_327	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Dictyosporiaceae_1	Pseudocoleophoma_1	Pseudocoleophoma yunnanensis 		0	0
FOTU_328	Fungi_1								0	0
FOTU_329	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Chaetomiaceae_1			Fungi-CCHF66,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Humicola,s__Humicola_sardiniae	80.930	100
FOTU_330	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Eurotiales_1	Aspergillaceae_1	Aspergillus_1	Aspergillus flavus 		0	0
FOTU_331	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1				0	0
FOTU_332	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Lasiosphaeriaceae_1	Schizothecium_1		Fungi-ZANF68,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Pseudothielavia,s__Pseudothielavia_arxii	79.808	100
FOTU_333	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Nidulariaceae_1	Crucibulum_1	Crucibulum laeve 		0	0
FOTU_334	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Porotheleaceae_1	Porotheleum_1			0	0
FOTU_335									0	0
FOTU_336	Fungi_1	Ascomycota_1	Laboulbeniomycetes_1	Helotiales_1	Pezizellaceae_1	Chalara_1			0	0
FOTU_337	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Nectriaceae_1	Fusicolla_1	Fusicolla acetilerea 	Fungi-ZANF62,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium	84.314	100
FOTU_338	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Periconiaceae_1	Periconia_1	Periconia chimonanthi 		0	0
FOTU_339	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Bolbitiaceae_1	Conocybe_1			0	0
FOTU_340	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1	Leptospora_1	Leptospora thailandica 		0	0
